E_keV,M
11.151787615221895,0.009051744707681733
11.288741277788812,0.008858097342819745
11.427376850587311,0.008666044436712893
11.567714988939596,0.008484505196751469
11.709776601833203,0.00830207516668125
11.85358285503627,0.008128484734379549
11.99915517425097,0.007936185323998722
12.146515248305754,0.00776694613412782
12.2956850323868,0.007591111816085144
12.44668675130907,0.007423899161430849
12.599542902827594,0.00726253019541595
12.754276260989462,0.007101624320728976
12.910909879526862,0.006948674034213923
13.069467095291895,0.006785396698675737
13.229971531733531,0.006640465464945988
13.39244710241725,0.006487209865722528
13.556918014587975,0.006346157740712396
13.723408772776635,0.0062017510539515664
13.891944182451144,0.006062598659714786
14.0625493537122,0.005926722645164106
14.235249705034356,0.005787812376242703
14.410070967053175,0.005662195490065944
14.587039186398862,0.005533124933421991
14.766180729576888,0.005413129525031055
14.947522286896366,0.005287198266510928
15.13109087644669,0.0051700596369527235
15.316913848122875,0.005050630562060346
15.505018887700476,0.004934443265462602
15.695434020960485,0.004823458775393084
15.888187617864865,0.004709201014309959
16.083308396783465,0.004606005014671582
16.280825428772683,0.004492593375421823
16.480768141906793,0.00439385919229656
16.683166325662498,0.004292992362751451
16.88805013535717,0.004197013900363018
17.095450096641727,0.004100202024043015
17.30539711004873,0.004004994508781777
17.517922455596114,0.0039145870700726115
17.733057797447707,0.0038207605269652348
17.950835188630826,0.003736200542548614
18.171287075811872,0.003641947174212758
18.394446304130604,0.003560463481504563
18.620346122093647,0.0034796048746961027
18.849020186528243,0.003401474073856343
19.08050256759683,0.0033230691336655063
19.31482775387306,0.0032453212566818965
19.552030657480294,0.0031716768280169953
19.792146619293227,0.003093653455970289
20.03521141420321,0.00302459499154233
20.28126125644844,0.002954181516202731
20.530332805009472,0.002887845419831722
20.78246316907107,0.0028162493687058808
21.037689913551148,0.0027490596849577623
21.29605106469746,0.0026847024325997483
21.55758511575319,0.002619778923671061
21.822331032692148,0.002560429295033456
22.09032826002415,0.0024987687375837894
22.361616726671954,0.002442532377583947
22.636236851920312,0.0023854187321509113
22.91422955143793,0.0023312973332641493
23.19563624337357,0.002274299152816164
23.480498854526942,0.0022196975835940356
23.768859826595317,0.0021685803285650916
24.060762122497056,0.0021174149789385636
24.35624923277249,0.0020693901901108814
24.655365182063655,0.0020193208444395858
24.9581545356736,0.0019736289338524787
25.26466240620603,0.0019226737998679136
25.574934460286705,0.0018773244529048925
25.889016925367383,0.0018336053672397662
26.206956596613118,0.0017909583042945462
26.528800843874365,0.0017488778343648427
26.854597618744577,0.001705099473906902
27.18439546170452,0.0016662712029878793
27.51824350935439,0.0016252916888301596
27.856191501734564,0.0015882126221583887
28.198289789736414,0.0015489639116016269
28.544589342604183,0.0015124745213807734
28.895141755528734,0.001477218227827086
29.24999925733481,0.0014426611203735699
29.60921471826267,0.0014091845784082074
29.972841657845095,0.001374968585122387
30.34093425288134,0.001343515632767775
30.71354734550895,0.0013078584852384651
31.09073645137463,0.001277525723628306
31.47255776790566,0.0012461018350811922
31.859068182682577,0.0012164582523095668
32.25032528191494,0.0011872003593085508
32.646387359021205,0.0011580418779780085
33.04731342331365,0.0011311424790061441
33.45316320879033,0.001103792703242341
33.86399718303487,0.0010783485491131593
34.27987655622539,0.0010502854381007109
34.70086329025431,0.0010255937312890918
35.127020107960135,0.0010006947135092494
35.55841050247233,0.0009768165133200717
35.99509874667133,0.0009535805356433581
36.43714990276452,0.0009303689565170389
36.88462983197976,0.000908658044287244
37.33760520437829,0.0008861042512630443
37.79614350878765,0.0008655460689899393
38.26031306285694,0.0008435046467484514
38.730183023235554,0.0008234958584537019
39.2058233958767,0.0008024064224807697
39.68730504646763,0.0007822218579166345
40.174699710988065,0.0007631363978602521
40.66808000639789,0.0007433902620168891
41.16751944145654,0.000725983826081356
41.67309242767504,0.0007088908649611364
42.18487429040249,0.0006922995736306204
42.70294128004903,0.0006753136446333827
43.227370583446074,0.0006592679307257834
43.75824033534657,0.000642353110230178
44.29562963006637,0.0006258685934453811
44.83961853326827,0.0006107867952291055
45.39028809389116,0.0005953156660453043
45.94772035622556,0.0005812835174105512
46.5119983721372,0.0005671671735693523
47.083206213441116,0.0005537851670886846
47.6614289844274,0.0005398678699928172
48.24675283454091,0.0005267860841246289
48.83926497121682,0.0005138595298467781
49.43905367287343,0.000501136898638413
50.04620830206487,0.0004890053605234744
50.66081931879541,0.00047628348865233895
51.28297829399678,0.0004649821964836941
51.9127779231715,0.0004531890088701568
52.55031204020371,0.00044236106219012366
53.19567563133923,0.00043086690356528397
53.84896484933771,0.00042011169091353285
54.51027702779845,0.00040977942300704674
55.17971069566203,0.0003995313751654383
55.85736559189037,0.00038978797969817415
56.54334268032656,0.00037920828319775975
57.23774416473756,0.000370117565496115
57.940673504041776,0.00036058133289681906
58.652235427723056,0.00035182519077847093
59.3725359514345,0.00034306784412906495
60.10168239279389,0.0003346240080633871
60.83978338737268,0.000326049747472704
61.58694890488174,0.0003172057409596541
62.343290265555794,0.0003094797404224454
63.10892015673891,0.00030134638796248454
63.88395264967403,0.00029404354027467603
64.66850321649812,0.00028624500995062406
65.46268874744655,0.0002791416572098991
66.26662756826873,0.00027196394520320386
67.08043945785712,0.00026502851751410736
67.90424566609329,0.0002585215188512575
68.73816893191312,0.0002521071051806713
69.58233350159333,0.00024592547709280583
70.43686514726315,0.0002388815659485971
71.30189118564306,0.000233023577135661
72.17754049701372,0.00022683253983484547
73.06394354441798,0.00022110903337311714
73.96123239309834,0.00021543880070898312
74.86954073017344,0.00020990182194976421
75.78900388455634,0.0002045923086780892
76.71975884711682,0.0001991189763439347
77.66194429109177,0.00019418957872162284
78.61570059274648,0.00018940773635748714
79.58116985228872,0.00018471721753104462
80.5584959150406,0.00017972630411898838
81.54782439287023,0.00017509220587163586
82.54930268588603,0.00017060816400870092
83.5630800043982,0.0001661996890524732
84.58930739114949,0.00016197482618746954
85.62813774381894,0.00015756675897947724
86.67972583780247,0.0001536246714145557
87.74422834927242,0.00014939609092950946
88.82180387852094,0.0001456115162193969
89.91261297359009,0.00014155205897704203
91.0168181541915,0.0001377729429333282
92.13458393592035,0.000134183250153396
93.2660768547668,0.00013061793155691936
94.41146549192779,0.00012730603033061895
95.57092049892418,0.00012405585024356084
96.74461462302617,0.0001209097304773121
97.9327227329907,0.00011746618920515201
99.13542184511564,0.00011441504727991259
100.35289114961284,0.00011115396432191102
101.58531203730601,0.0001080810039055309
102.83286812665636,0.00010525762284270872
104.09574529111947,0.00010245476217557206
105.37413168683877,9.978324882163372e-05
106.66821778067924,9.67557549839651e-05
107.97819637860457,9.425029934461108e-05
109.30426265440364,9.157169023028819e-05
110.64661417876943,8.913475696714893e-05
112.00545094873496,8.676696240549749e-05
113.38097541747128,8.446551683802026e-05
114.77339252445032,8.217193508902555e-05
116.18290972597926,7.979632196944058e-05
117.60973702610961,7.769539856481183e-05
119.05408700792523,7.528048570425962e-05
120.51617486521536,7.329087717260363e-05
121.99621843453666,7.130647356272129e-05
123.49443822766807,6.940208088302553e-05
125.01105746446532,6.751072346218877e-05
126.54630210611833,6.566445725661076e-05
128.10040088881703,6.386076836705507e-05
129.67358535783137,6.196727981609576e-05
131.26608990200845,6.0307670710291326e-05
132.8781517886945,5.835393930126741e-05
134.51001119908574,5.676513802882123e-05
136.16191126401225,5.5250723657138805e-05
137.8340981001624,5.376450610178809e-05
139.52682084675223,5.221579546953857e-05
141.24033170264386,5.067735990196495e-05
142.97488596392122,4.927364088255851e-05
144.73074206192638,4.782059404238792e-05
146.50816160176333,4.651009083334604e-05
148.30740940127475,4.5158265131175305e-05
150.12875353049682,4.3907626487086334e-05
151.97246535159903,4.257147010328873e-05
153.83881955931508,4.1323443467096484e-05
155.7280942218688,4.014087918661192e-05
157.6405708224039,3.896656882030246e-05
159.57653430092267,3.786500170973279e-05
161.53627309673826,3.67004126754688e-05
163.52007919144995,3.566953625912529e-05
165.52824815244534,3.462377693764894e-05
167.56107917693666,3.3639688959939345e-05
169.61887513653892,3.262281314928965e-05
171.70194262239391,3.1651398421179416e-05
173.81059199084962,3.073527940620867e-05
175.94513740970055,2.9826588888352713e-05
178.105896904995,2.8969047869423726e-05
180.29319240841795,2.806540368682473e-05
182.50734980525638,2.725804272218436e-05
184.74869898295174,2.6377440232463475e-05
187.01757388025067,2.5589168667551834e-05
189.31431253695877,2.4821112764867825e-05
191.63925714430442,2.4076532508782842e-05
193.99275409592235,2.3348021104895176e-05
196.3751540394628,2.2596125019250718e-05
198.78681192883425,2.1930513994797525e-05
